Date,Open,High,Low,Close,Adj Close,Volume,Close_Normalized,Volume_Normalized
,TSLA,TSLA,TSLA,117.84820877767409,117.84820877767409,112030827.6923077,0.2302240189869906,0.11224692094665598
2015-01-02,14.857999801635742,14.883333206176758,14.21733283996582,14.620667457580566,14.620667457580566,71466000.0,0.010722646298863863,0.06734760288755919
2015-01-05,14.303333282470703,14.433333396911621,13.810667037963867,14.005999565124512,14.005999565124512,80527500.0,0.009415626443348238,0.07737735510735372
2015-01-06,14.003999710083008,14.279999732971191,13.61400032043457,14.085332870483398,14.085332870483398,93928500.0,0.009584319499517855,0.09221029772143156
2015-01-07,14.223333358764648,14.3186674118042,13.985333442687988,14.063332557678224,14.063332557678224,44526000.0,0.009537538390537167,0.03752897188813697
2015-01-08,14.187333106994629,14.25333309173584,14.000666618347168,14.041333198547363,14.041333198547363,51637500.0,0.009490759309434096,0.04540035994873055
2015-01-09,13.928000450134277,13.998666763305664,13.663999557495117,13.77733325958252,13.77733325958252,70024500.0,0.008929394113176293,0.06575207368987296
2015-01-12,13.536666870117188,13.631333351135254,13.283332824707031,13.480667114257812,13.480667114257812,89254500.0,0.008298568024555765,0.08703686485983915
2015-01-13,13.554667472839355,13.840666770935059,13.394000053405762,13.616666793823242,13.616666793823242,67159500.0,0.008587755541452928,0.06258093865597003
2015-01-14,12.388667106628418,13.013333320617676,12.333333015441895,12.845999717712402,12.845999717712402,173278500.0,0.0069490215473212045,0.1800391161996852
2015-01-15,12.965999603271484,13.050000190734863,12.666666984558105,12.791333198547363,12.791333198547363,78247500.0,0.006832779545977789,0.07485372932121108
2015-01-16,12.713333129882812,12.965999603271484,12.643333435058594,12.871333122253418,12.871333122253418,54048000.0,0.007002890088608782,0.0480684301055274
2015-01-20,12.924667358398438,12.941332817077637,12.469332695007324,12.795332908630373,12.795332908630373,67548000.0,0.006841284464746054,0.06301095120768777
2015-01-21,12.636667251586914,13.245332717895508,12.633999824523926,13.104666709899902,13.104666709899902,62295000.0,0.007499046851887994,0.05719665021882492
2015-01-22,13.133333206176758,13.549332618713379,13.013333320617676,13.441332817077637,13.441332817077637,61753500.0,0.008214928211824018,0.056597289094616046
2015-01-23,13.352666854858398,13.566666603088379,13.222000122070312,13.419333457946776,13.419333457946776,51579000.0,0.00816814913072095,0.045335609023954525
2015-01-26,13.45533275604248,13.907999992370605,13.403332710266113,13.770000457763672,13.770000457763672,48517500.0,0.008913801762101147,0.04194697729400904
2015-01-27,13.628000259399414,13.868666648864746,13.553333282470703,13.732000350952148,13.732000350952148,41715000.0,0.00883299895016978,0.03441760693864269
2015-01-28,13.740667343139648,13.758000373840332,13.227999687194824,13.291333198547363,13.291333198547363,47244000.0,0.007895971451360312,0.040537399470038586
2015-01-29,13.404666900634766,13.732000350952148,13.100000381469727,13.68000030517578,13.68000030517578,53221500.0,0.008722426894671868,0.0471536157580507
2015-01-30,13.597332954406738,13.83133316040039,13.533332824707031,13.57333278656006,13.57333278656006,45105000.0,0.008495610809952923,0.0381698400154074
2015-02-02,13.597999572753906,14.130000114440918,13.553333282470703,14.062666893005373,14.062666893005373,62238000.0,0.009536122931953417,0.05713355957417136
2015-02-03,14.214667320251465,14.691332817077637,14.084667205810547,14.557332992553713,14.557332992553713,72393000.0,0.010587972917767297,0.06837365600324087
2015-02-04,14.552666664123535,14.76533317565918,14.453332901000977,14.56999969482422,14.56999969482422,49581000.0,0.010614907188411085,0.043124115900834786
2015-02-05,14.658666610717773,15.031999588012695,14.642666816711426,14.732666969299316,14.732666969299316,52843500.0,0.010960800247396204,0.04673522516719021
2015-02-06,14.800000190734863,14.893333435058594,14.433333396911621,14.490667343139648,14.490667343139648,48658500.0,0.010446216160119093,0.042103043625520496
2015-02-09,14.358667373657227,14.528667449951172,14.13266658782959,14.498666763305664,14.498666763305664,52086000.0,0.010463225997655616,0.045896783705346764
2015-02-10,14.50333309173584,14.699999809265137,14.333333015441895,14.419333457946776,14.419333457946776,80857500.0,0.010294532941485995,0.07774261673429542
2015-02-11,14.147333145141602,14.315999984741211,13.8186674118042,14.186667442321776,14.186667442321776,146536500.0,0.009799795692545788,0.150439642176428
2015-02-12,12.904666900634766,13.53933334350586,12.885333061218262,13.525333404541016,13.525333404541016,234744000.0,0.0083935457011009,0.24807241477782133
2015-02-13,13.526666641235352,13.732666969299316,13.394000053405762,13.584667205810549,13.584667205810549,92865000.0,0.008519712135551586,0.09103315911460581
2015-02-17,13.713333129882812,13.713333129882812,13.433333396911621,13.623332977294922,13.623332977294922,59694000.0,0.008601930406066698,0.05431772448647536
2015-02-18,13.611332893371582,13.744667053222656,13.506667137145996,13.630666732788086,13.630666732788086,40704000.0,0.008617524785019471,0.033298578136103124
2015-02-19,13.666666984558105,14.162667274475098,13.583333015441895,14.11400032043457,14.11400032043457,77311500.0,0.009645277500989945,0.07381771452479462
2015-02-20,14.052000045776367,14.506667137145996,13.987333297729492,14.473999977111816,14.473999977111816,89731500.0,0.010410774942829415,0.08756483393878216
2015-02-23,14.37733268737793,14.546667098999023,13.755332946777344,13.822667121887209,13.822667121887209,127497000.0,0.009025791304060435,0.12936570658201452
2015-02-24,13.81933307647705,13.81933307647705,13.446666717529297,13.607333183288574,13.607333183288574,99054000.0,0.008567908703116025,0.09788347489988511
2015-02-25,13.662667274475098,13.809332847595215,13.505332946777344,13.583999633789062,13.583999633789062,58642500.0,0.008518292621212578,0.05315386812062931
2015-02-26,13.600000381469727,14.072667121887207,13.481332778930664,13.812666893005373,13.812666893005373,97093500.0,0.009004526979262155,0.09571348877982694
2015-02-27,13.793333053588867,13.903332710266113,13.520000457763672,13.555999755859377,13.555999755859377,58231500.0,0.008458754134079496,0.052698951367074656
2015-03-02,13.513333320617676,13.555999755859375,13.055333137512207,13.155332565307615,13.155332565307615,118831500.0,0.0076067819065855176,0.11977426831455003
2015-03-03,13.120667457580566,13.349332809448242,13.021332740783691,13.303999900817873,13.303999900817873,66484500.0,0.007922905722004105,0.061833812600862015
2015-03-04,13.283332824707031,13.501333236694336,13.147333145141602,13.496000289916992,13.496000289916992,63330000.0,0.008331172241045062,0.05834224350332388
2015-03-05,13.523332595825195,13.746000289916992,13.34333324432373,13.375332832336426,13.375332832336426,73155000.0,0.008074586912759567,0.06921707830545169
2015-03-06,13.280667304992676,13.383333206176758,12.8100004196167,12.925333023071287,12.925333023071287,100686000.0,0.007117714603490818,0.09968985967312405
2015-03-09,12.959333419799805,12.965999603271484,12.550000190734863,12.725333213806152,12.725333213806152,101050500.0,0.006692438246913337,0.10009330774288237
2015-03-10,12.564000129699707,12.899999618530273,12.506667137145996,12.687999725341797,12.687999725341797,83695500.0,0.006613052921443348,0.08088386672599401
2015-03-11,12.743332862854004,13.078666687011719,12.734000205993652,12.916000366210938,12.916000366210938,74623500.0,0.007097869793031545,0.07084249254534225
2015-03-12,12.916666984558105,12.963333129882812,12.649999618530273,12.73799991607666,12.73799991607666,62239500.0,0.006719372517557126,0.05713521985429382
2015-03-13,12.596667289733887,12.783332824707031,12.48799991607666,12.57866668701172,12.57866668701172,81514500.0,0.00638056891875652,0.07846981942793388
2015-03-16,12.800000190734863,13.060667037963867,12.653332710266113,13.046667098999023,13.046667098999023,84432000.0,0.007375717418237693,0.08169906426612299
2015-03-17,13.028667449951172,13.247332572937012,12.929332733154297,12.982000350952148,12.982000350952148,73411500.0,0.007238211092095995,0.06950098620639274
2015-03-18,12.997332572937012,13.392000198364258,12.87399959564209,13.380666732788086,13.380666732788086,72313500.0,0.008085928832328209,0.06828566115675036
2015-03-19,13.466667175292969,13.63933277130127,12.968667030334473,13.043333053588867,13.043333053588867,127128000.0,0.007368627958053181,0.1289572776718888
2015-03-20,13.16333293914795,13.265999794006348,13.041333198547363,13.20533275604248,13.20533275604248,64042500.0,0.007713101502699299,0.059130876561493455
