Date,Open,High,Low,Close,Adj Close,Volume,Close_Normalized,Volume_Normalized
,BND,BND,BND,69.28945131922615,69.28945131922615,4233200.355029586,0.4379441307240231,0.1325476358299909
2015-01-02,62.40651852668254,62.603362249496705,62.398946059162675,62.57307815551758,62.57307815551758,2218800.0,0.041986846978904924,0.0694738424157409
2015-01-05,62.641273018989416,62.777548684340324,62.61098889601079,62.75483703613281,62.75483703613281,5820100.0,0.05270226598716363,0.1822357626842679
2015-01-06,62.86082365343247,63.125802488602375,62.86082365343247,62.93653106689453,62.93653106689453,3887600.0,0.06341386183503153,0.12172638803652168
2015-01-07,62.94408875027988,63.050080259441636,62.8759538270062,62.97437286376953,62.97437286376953,2433400.0,0.06564478836895657,0.07619327931064715
2015-01-08,62.921361686576134,62.921361686576134,62.815370203393876,62.875938415527344,62.875938415527344,1873400.0,0.05984168067929914,0.058658868028505944
2015-01-09,62.845680835165815,63.05766389100346,62.83810836142731,62.9819564819336,62.9819564819336,1646100.0,0.06609187324289277,0.051541775734879704
2015-01-12,63.027374733681015,63.08794296653705,62.98951814411985,63.06523132324219,63.06523132324219,4397900.0,0.0710012609682536,0.13770462031737285
2015-01-13,63.072820566547875,63.193957075561904,63.01225808814753,63.12581634521485,63.12581634521485,2223400.0,0.07457299234041102,0.0696178750798442
2015-01-14,63.32261854647026,63.383186761054944,63.25448363713963,63.269622802734375,63.269622802734375,2481200.0,0.08305096295290114,0.07768996655937277
2015-01-15,63.25448843337837,63.564890448480945,63.25448843337837,63.54975128173828,63.54975128173828,4214500.0,0.09956566649042647,0.1319621006224716
2015-01-16,63.45131253611413,63.481596639046856,63.27718616437847,63.36046600341797,63.36046600341797,3631300.0,0.0884065359850474,0.11370126373007026
2015-01-20,63.368061988015654,63.466486812067934,63.269642940068074,63.29235458374024,63.29235458374024,3029500.0,0.08439109311577044,0.0948580338915121
2015-01-21,63.43618233123572,63.4437548020638,63.16363114245317,63.17120361328125,63.17120361328125,2473900.0,0.07724875483039448,0.07746139298373057
2015-01-22,63.31506256294736,63.31506256294736,63.11822447844453,63.18635940551758,63.18635940551758,2157400.0,0.07814224990290297,0.06755131946444898
2015-01-23,63.32262926153227,63.42104829480909,63.299917621245605,63.390769958496094,63.390769958496094,6255000.0,0.09019307634648897,0.1958531117317736
2015-01-26,63.39079956920677,63.405938744434984,63.27723553862229,63.315086364746094,63.315086364746094,7810500.0,0.0857312232786389,0.2445580702127926
2015-01-27,63.489211457059795,63.51192310538284,63.31507919307329,63.352935791015625,63.352935791015625,1154100.0,0.08796259959613932,0.03613654296556993
2015-01-28,63.32268110554742,63.66336754098439,63.30754192499606,63.58009338378906,63.58009338378906,1394600.0,0.10135445576974499,0.04366694638227522
2015-01-29,63.54978134257118,63.57249299148007,63.41350567301182,63.51192474365234,63.51192474365234,1551300.0,0.09733563952365179,0.04857345039640294
2015-01-30,63.74660065522653,63.86016464233398,63.67846572862466,63.860164642333984,63.860164642333984,10474400.0,0.11786578593045491,0.3279686384529639
2015-02-02,63.685689605537696,63.860173499884176,63.655350116561536,63.7843132019043,63.7843132019043,6070500.0,0.1133940376239463,0.19007614944328244
2015-02-03,63.670522347152286,63.716037370163455,63.5491412354292,63.58707427978516,63.58707427978516,1237200.0,0.10176600774122553,0.03873852435404481
2015-02-04,63.458100742673054,63.61740908475613,63.389822431626584,63.60982131958008,63.60982131958008,2945700.0,0.10310703747124478,0.09223413448893453
2015-02-05,63.4884688402512,63.541571640036466,63.427778272562016,63.47329330444336,63.47329330444336,2128200.0,0.0950581603896745,0.06663702516188019
2015-02-06,63.25329045133388,63.28363573331416,63.04846703268038,63.06363677978516,63.06363677978516,2907700.0,0.0709072562009979,0.09104429943764639
2015-02-09,63.16981082149548,63.18498634879129,63.01050251149653,63.04084777832031,63.04084777832031,1384600.0,0.06956375266131319,0.04335383189509412
2015-02-10,62.96502274286263,62.99536802666883,62.88916242723268,62.92708969116211,62.92708969116211,1447900.0,0.06285725466048873,0.04533584659895044
2015-02-11,62.96502274286263,63.00295579456315,62.881574659338355,62.92708969116211,62.92708969116211,1904000.0,0.06285725466048873,0.05961699835928009
2015-02-12,62.95739746093751,63.04084549473812,62.934639958586,62.9573974609375,62.9573974609375,4662900.0,0.06464401991371801,0.1460021542276718
2015-02-13,62.987740977815406,62.987740977815406,62.813262939453125,62.813262939453125,62.813262939453125,1883000.0,0.056146708607485794,0.05895945793619979
2015-02-17,62.798134136162865,62.813309673778505,62.540207874414726,62.562965393066406,62.562965393066406,5281500.0,0.04139065884972798,0.16537141640469422
2015-02-18,62.653990115462136,62.82847405650609,62.57812979717962,62.7374382019043,62.7374382019043,3813000.0,0.05167653454349103,0.11939055396215072
2015-02-19,62.76775514715406,62.82085792475307,62.661549591956046,62.68430709838867,62.68430709838867,1322700.0,0.04854424172448822,0.041415653219443155
2015-02-20,62.77535370527792,62.8739715126982,62.60845757905156,62.699493408203125,62.699493408203125,3145800.0,0.04943953593129826,0.0984995553774282
2015-02-23,62.8132947618141,62.88156730156116,62.77536171455213,62.82846450805664,62.82846450805664,3952700.0,0.05704290238144661,0.12376476334807059
2015-02-24,62.828410093015705,63.131856844988135,62.722204597990164,63.08634185791016,63.08634185791016,2542200.0,0.07224581212135292,0.07959996493117744
2015-02-25,63.07883360398448,63.1622817106516,63.02573078953928,63.1471061706543,63.1471061706543,4934600.0,0.07582811340753114,0.1545094748443821
2015-02-26,63.07118627773279,63.14704654276866,62.96498074912913,62.97256851196289,62.97256851196289,2187500.0,0.06553841455337728,0.06849379407086408
