Date,Open,High,Low,Close,Adj Close,Volume
,BND,BND,BND,BND,,BND
2015-03-19,63.31603567615167,63.331235053335476,63.12601156643822,63.16401290893555,63.16401290893555,1208100
2015-03-20,63.20199613615321,63.33881367534093,63.20199613615321,63.33121109008789,63.33121109008789,1011200
2015-03-23,63.361675262451165,63.36927785485911,63.255262165055576,63.36167526245117,63.36167526245117,1572700
2015-03-24,63.39966125759396,63.50607431946047,63.338852136791125,63.46806716918945,63.46806716918945,2300500
2015-03-25,63.54405490877468,63.54405490877468,63.35403081766048,63.36923599243164,63.36923599243164,1559900
2015-03-26,63.27802853457874,63.285631122708445,63.103203802049094,63.16401290893555,63.16401290893555,2342500
2015-03-27,63.224830627441406,63.30844171102973,63.18682348069166,63.224830627441406,63.224830627441406,6542300
2015-03-30,63.3160398330194,63.33123921120109,63.24762813351183,63.30083465576172,63.30083465576172,1634800
2015-03-31,63.31602947888267,63.42244250598062,63.27041975364423,63.36923599243164,63.36923599243164,1996000
2015-04-01,63.51474917452131,63.65188092284725,63.49950908448992,63.62140655517578,63.62140655517578,3132700
2015-04-02,63.64427413260363,63.6518941792063,63.514762402320834,63.53761672973633,63.53761672973633,791200
2015-04-06,63.690010299436175,63.69763034933046,63.530024126026426,63.590972900390625,63.590972900390625,1768800
2015-04-07,63.53759578200088,63.64425314970427,63.484267098149175,63.62901306152344,63.62901306152344,977400
2015-04-08,63.62901399932167,63.64425408772713,63.4918822656261,63.58330535888672,63.58330535888672,3470700
2015-04-09,63.59855791765181,63.59855791765181,63.38523732488263,63.44618606567383,63.44618606567383,1025400
2015-04-10,63.49955553018378,63.52240986955597,63.385278020927224,63.41575241088867,63.41575241088867,4290100
2015-04-13,63.461424534411314,63.49951313713804,63.38523570417449,63.43095016479492,63.43095016479492,6046400
2015-04-14,63.636651986822166,63.682360640145355,63.537614633824475,63.54523468017578,63.54523468017578,1398100
2015-04-15,63.651908019644104,63.67476235202903,63.58333921009554,63.60619354248047,63.60619354248047,1022400
2015-04-16,63.62144728757273,63.65953591225407,63.52240407613214,63.590972900390625,63.590972900390625,1289900
2015-04-17,63.57574570655554,63.7357377248389,63.53765707414215,63.6976432800293,63.6976432800293,1693900
2015-04-20,63.651873193794685,63.68234174537513,63.5528300577911,63.62901306152344,63.62901306152344,2463600
2015-04-21,63.598574733886544,63.62904329994657,63.50715159852637,63.552860260009766,63.552860260009766,1788000
2015-04-22,63.53002250351574,63.53764255321541,63.316707611083984,63.316707611083984,63.316707611083984,1501300
2015-04-23,63.37763661792009,63.51476840777165,63.339542193697355,63.43857955932617,63.43857955932617,5518000
2015-04-24,63.52237663653098,63.59856547777265,63.48428802830267,63.53761672973633,63.53761672973633,1597900
2015-04-27,63.568128430657154,63.568128430657154,63.44623086300684,63.491939544677734,63.491939544677734,1591400
2015-04-28,63.438584537115894,63.45382463295805,63.2785984051344,63.29383850097656,63.29383850097656,1217700
2015-04-29,63.103403284618146,63.17196630621066,63.01960016107449,63.09578323364258,63.09578323364258,1905200
2015-04-30,62.99670431865299,63.164310455322266,62.90528120436283,63.164310455322266,63.164310455322266,4229900
2015-05-01,63.01854430123261,63.07197549066817,62.91168192236149,62.972747802734375,62.972747802734375,7173200
2015-05-04,63.02618694969274,63.04908520183293,62.865893361147805,62.88115692138672,62.88115692138672,1190000
2015-05-05,62.911643789213514,62.911643789213514,62.697919161017914,62.781883239746094,62.781883239746094,4175700
2015-05-06,62.74371848421083,62.74371848421083,62.55289208270951,62.6063232421875,62.6063232421875,3938900
2015-05-07,62.66739869983574,62.781895723009264,62.65213514774085,62.73609924316406,62.73609924316406,3602900
2015-05-08,62.95748010560073,63.010911291523726,62.85824660062766,62.904048919677734,62.904048919677734,1735900
2015-05-11,62.78191861024042,62.835349797391736,62.53002623214308,62.575828552246094,62.575828552246094,929200
2015-05-12,62.47657151743296,62.61396677887612,62.40024211075574,62.49946975708008,62.49946975708008,2139600
2015-05-13,62.67504420625729,62.71321182842357,62.43842125479861,62.46894836425781,62.46894836425781,2372000
2015-05-14,62.552946401322004,62.63691055677865,62.51478458201923,62.59111404418945,62.59111404418945,1485300
2015-05-15,62.71317313717473,62.873466568968425,62.69790376830414,62.842933654785156,62.842933654785156,1402700
2015-05-18,62.78951929902091,62.78951929902091,62.606321764939416,62.613956451416016,62.613956451416016,3747700
2015-05-19,62.4384045263168,62.568165089218304,62.40787160147646,62.476566314697266,62.476566314697266,4856500
2015-05-20,62.49946455243754,62.560530402118225,62.42313515211665,62.476566314697266,62.476566314697266,4097400
2015-05-21,62.59102375862755,62.71315538078066,62.55285617081563,62.67498779296875,62.67498779296875,2314100
2015-05-22,62.63683319091797,62.65973141892983,62.52234205085866,62.63683319091797,62.63683319091797,816600
2015-05-26,62.63685564959187,62.827682049522195,62.61395741336976,62.789520263671875,62.789520263671875,1178300
2015-05-27,62.80475321725867,62.850549667392634,62.69789095124161,62.82002258300781,62.82002258300781,2564500
2015-05-28,62.842959499662015,62.88112129041712,62.781893646181466,62.82769012451172,62.82769012451172,1073300
2015-05-29,62.91170524627422,62.94223819778046,62.812477521552694,62.85063934326172,62.85063934326172,2494300
2015-06-01,62.862809099242476,62.862809099242476,62.610408059069975,62.6410026550293,62.6410026550293,1362800
2015-06-02,62.564529432166225,62.58747392410054,62.41155642706495,62.46509552001953,62.46509552001953,1510000
2015-06-03,62.350337355727696,62.3579874611488,62.1208867109807,62.189720153808594,62.189720153808594,1390000
2015-06-04,62.27389977626084,62.41922270993158,62.25860538944944,62.34273910522461,62.34273910522461,1111300
2015-06-05,62.15914860055684,62.22033779595801,62.029125936821494,62.097965240478516,62.097965240478516,4115300
2015-06-08,62.15917640018068,62.21271551127044,62.12858762412264,62.174476623535156,62.174476623535156,4954500
2015-06-09,62.10561295651347,62.10561295651347,61.96029590353296,61.99089050292969,61.99089050292969,2883300
2015-06-10,61.89147641461349,61.952665633000635,61.822642920421735,61.86088180541992,61.86088180541992,1222800
2015-06-11,61.95268437601253,62.159190756388774,61.906795366001546,62.151546478271484,62.151546478271484,1815900
2015-06-12,62.082661590925625,62.273873439488526,62.04442272240656,62.10560607910156,62.10560607910156,1785100
2015-06-15,62.24328866827975,62.28153337815808,62.097971608453676,62.11326599121094,62.11326599121094,2082900
2015-06-16,62.21272891590436,62.27391815185546,62.128601010629986,62.27391815185547,62.27391815185547,2250700
2015-06-17,62.24332062109086,62.31215996714607,62.02916414061055,62.29685974121094,62.29685974121094,865700
2015-06-18,62.23564021909893,62.28917930814252,62.105611715430435,62.25093460083008,62.25093460083008,1210300
2015-06-19,62.373321712800355,62.44980530279097,62.34272710973933,62.42686080932617,62.42686080932617,1176700
2015-06-22,62.27388762663504,62.32742672301695,62.113270337489304,62.128570556640625,62.128570556640625,1020000
2015-06-23,61.9832649230957,62.12858786890853,61.95267031159166,61.9832649230957,61.9832649230957,1096000
2015-06-24,62.06737064277794,62.12855983817911,62.01383155563263,62.097965240478516,62.097965240478516,6836900
2015-06-25,62.0750480174445,62.10563679325833,61.98326418402678,62.013858795166016,62.013858795166016,2894500
2015-06-26,61.906762810837115,61.9373574131978,61.83792349669464,61.899112701416016,61.899112701416016,963000
2015-06-29,62.09802311236526,62.25864052348764,62.0138893491114,62.212745666503906,62.212745666503906,2168400
2015-06-30,62.151546478271484,62.31981396208084,62.136246251383284,62.151546478271484,62.151546478271484,1547800
2015-07-01,61.977570141172265,62.10018872659469,61.94691403305297,62.00056076049805,62.00056076049805,5399300
2015-07-02,62.123148686063246,62.215116965031704,62.123148686063246,62.153804779052734,62.153804779052734,1060100
2015-07-06,62.41441436594008,62.41441436594008,62.24580868153018,62.36842727661133,62.36842727661133,2210700
2015-07-07,62.60598913073601,62.66729548365539,62.429718017578125,62.429718017578125,62.429718017578125,4183200
2015-07-08,62.56770408667286,62.65967244034589,62.50639185089085,62.60602569580078,62.60602569580078,1967800
2015-07-09,62.50639857264973,62.52172955677219,62.3684489508338,62.399105072021484,62.399105072021484,1670900
2015-07-10,62.092537213542364,62.199836539638135,62.038890474022516,62.10786819458008,62.10786819458008,2038300
2015-07-13,61.96989617011733,62.08485509806575,61.954565194628756,61.96223068237305,61.96223068237305,2846500
2015-07-14,62.077198028564446,62.13084475594151,62.04654192048402,62.07719802856445,62.07719802856445,1567700
2015-07-15,62.084842871481726,62.2764390979794,62.06185225983045,62.253448486328125,62.253448486328125,2631000
2015-07-16,62.130824094784266,62.29176422339598,62.11549896936769,62.253448486328125,62.253448486328125,1063100
2015-07-17,62.268796775707344,62.322443505201136,62.230475177331066,62.261131286621094,62.261131286621094,807900
2015-07-20,62.22279065794358,62.24578126895545,62.13848785286495,62.17680358886719,62.17680358886719,1026900
2015-07-21,62.169171413296965,62.330111608528476,62.15384043448145,62.29179000854492,62.29179000854492,1422900
2015-07-22,62.32239708127663,62.40669985726335,62.307071961574785,62.31473159790039,62.31473159790039,1624100
2015-07-23,62.34548255198769,62.4910977224575,62.299501275864394,62.46044158935547,62.46044158935547,1178400
2015-07-24,62.52934944287407,62.54468041724843,62.46037759935005,62.49869918823242,62.49869918823242,804300
2015-07-27,62.60598606202878,62.62897667412828,62.54467386506148,62.62131118774414,62.62131118774414,2022800
2015-07-28,62.54466747840989,62.57532357376314,62.50634589745525,62.51401138305664,62.51401138305664,1434700
2015-07-29,62.51408836051915,62.521753855559545,62.41446031323217,62.46044158935547,62.46044158935547,1020500
2015-07-30,62.445052178273286,62.521689508623965,62.41439607672232,62.483367919921875,62.483367919921875,788000
2015-07-31,62.674969283626446,62.7132908754556,62.62898805107466,62.697959899902344,62.697959899902344,1589100
2015-08-03,62.74323480845867,62.85843164213554,62.697158418649664,62.843074798583984,62.843074798583984,2085800
2015-08-04,62.789347948825984,62.80470479993287,62.61271193573197,62.628074645996094,62.628074645996094,1007300
2015-08-05,62.55127077995306,62.566633489717866,62.443755248227596,62.52823257446289,62.52823257446289,2097000
2015-08-06,62.54360455232636,62.628081891080036,62.52824184028501,62.56664276123047,62.56664276123047,1173000
2015-08-07,62.66644307985384,62.75092037294511,62.62804803881992,62.69716262817383,62.69716262817383,1773800
2015-08-10,62.65112009998414,62.67415830888825,62.52824184028501,62.56664276123047,62.56664276123047,1173300
2015-08-11,62.773994636910594,62.88919154450954,62.75095642722243,62.80471420288086,62.80471420288086,1424200
2015-08-12,62.91223100970417,62.996708353018725,62.76632039238121,62.78167724609375,62.78167724609375,1029700
2015-08-13,62.720260590271316,62.78169974545617,62.628107716654355,62.651145935058594,62.651145935058594,845500
2015-08-14,62.628074645996094,62.7202274709519,62.597355084625086,62.628074645996094,62.628074645996094,2279800
2015-08-17,62.774028603588555,62.80474818618101,62.712595297564924,62.743309020996094,62.743309020996094,821900
2015-08-18,62.66646970334193,62.71255197497707,62.60503058059991,62.628074645996094,62.628074645996094,1083900
2015-08-19,62.566638598634306,62.873828368286695,62.528237680243684,62.85078430175781,62.85078430175781,1356600
2015-08-20,62.87380239194948,62.95059833784492,62.850758334941254,62.90452194213867,62.90452194213867,1536900
2015-08-21,62.950602447422845,63.04275524485131,62.87380649651397,63.00436019897461,63.00436019897461,3459200
2015-08-24,63.20404676474906,63.303880934611136,62.91989524554013,62.989009857177734,62.989009857177734,4751800
2015-08-25,62.91223100970417,62.91223100970417,62.66648033619588,62.78167724609375,62.78167724609375,5325500
2015-08-26,62.62034427797197,62.77393610545359,62.474427940457566,62.5128288269043,62.5128288269043,2742500
2015-08-27,62.48984697032272,62.68183985732354,62.47448425823421,62.59736251831055,62.59736251831055,2671000
2015-08-28,62.73559018121602,62.773985238561856,62.597355084625086,62.628074645996094,62.628074645996094,2723900
2015-08-31,62.727917338524044,62.743274191714924,62.53592444826891,62.54360580444336,62.54360580444336,3103700
2015-09-01,62.63441774659897,62.749852791505994,62.59593744120654,62.69598388671875,62.69598388671875,2577700
2015-09-02,62.634374369342005,62.7190262855637,62.58820273186335,62.6497688293457,62.6497688293457,1934700
2015-09-03,62.73445832084091,62.77293862623334,62.64211498193151,62.69598388671875,62.69598388671875,2503000
2015-09-04,62.80371999439415,62.87297749669941,62.70367942286318,62.849891662597656,62.849891662597656,1213800
2015-09-08,62.73445832084091,62.73445832084091,62.649812217264056,62.69598388671875,62.69598388671875,1194600
2015-09-09,62.50361147907757,62.77295607789492,62.488217004132636,62.680606842041016,62.680606842041016,4265400
2015-09-10,62.66519394337862,62.66519394337862,62.54975891113281,62.54975891113281,62.54975891113281,1889000
2015-09-11,62.71138992065898,62.74217299927695,62.657521000895514,62.680606842041016,62.680606842041016,1411500
2015-09-14,62.75755002683854,62.7652413909008,62.6728980519914,62.69598388671875,62.69598388671875,905900
2015-09-15,62.63442465779894,62.64212189398081,62.380468705235565,62.4343376159668,62.4343376159668,1697300
2015-09-16,62.3881539005576,62.44202280089219,62.33428500022301,62.395851135253906,62.395851135253906,1579000
2015-09-17,62.365060293640994,62.749839782714844,62.34966582616737,62.749839782714844,62.749839782714844,1833200
2015-09-18,62.81911155350268,62.934546600721035,62.78832848282642,62.926849365234375,62.926849365234375,1639800
2015-09-21,62.811418931625774,62.84989336574793,62.649812217264056,62.69598388671875,62.69598388671875,933800
2015-09-22,62.79600690082729,62.93452774172601,62.780618305735715,62.8114013671875,62.8114013671875,1444000
2015-09-23,62.842184428639285,62.87296161882244,62.75753247746403,62.8114013671875,62.8114013671875,709000
2015-09-24,62.980715413819055,62.99610988409397,62.81910870355321,62.834503173828125,62.834503173828125,1454400
2015-09-25,62.79604045247111,62.81912629307745,62.71908569335938,62.719085693359375,62.719085693359375,1134000
2015-09-28,62.81909869668732,62.926836486368956,62.749841205293066,62.88066482543945,62.88066482543945,1305000
2015-09-29,62.888374930341854,63.01150134177647,62.87298045936853,62.926849365234375,62.926849365234375,1256600
2015-09-30,62.94226139527312,63.05769647469452,62.91147831600928,63.04999923706055,63.04999923706055,4432000
2015-10-01,63.14559007024974,63.19956701575417,63.076193661620835,63.083900451660156,63.083900451660156,2023700
2015-10-02,63.361492422446425,63.49257843843138,63.23040640646146,63.322940826416016,63.322940826416016,1770400
2015-10-05,63.245817092872585,63.245817092872585,63.07617950439453,63.07617950439453,63.07617950439453,4199900
2015-10-06,63.15331714083036,63.222713565280046,63.07620804153721,63.16102981567383,63.16102981567383,1925300
2015-10-07,63.13018499934713,63.20729409864029,63.07620804153721,63.16102981567383,63.16102981567383,1871000
2015-10-08,63.16875258794966,63.20731008887413,63.029953820889695,63.06079864501953,63.06079864501953,1118100
2015-10-09,62.98365840185798,63.10703175436182,62.98365840185798,63.05305480957031,63.05305480957031,1197400
2015-10-12,63.10704697481673,63.20729409864029,63.07620804153721,63.16102981567383,63.16102981567383,864100
2015-10-13,63.18412354200265,63.23038779684102,63.12243394685576,63.19954299926758,63.19954299926758,971700
2015-10-14,63.2920828407364,63.43088150024414,63.26123804050756,63.43088150024414,63.43088150024414,786300
2015-10-15,63.34606021790151,63.40003714792229,63.27665794613527,63.30750274658203,63.30750274658203,2264300
2015-10-16,63.27665012304957,63.346052386235385,63.26123066625462,63.28436279296875,63.28436279296875,1241200
2015-10-19,63.29207546288794,63.322920259521254,63.21496641282635,63.28436279296875,63.28436279296875,840100
2015-10-20,63.18414306640625,63.21498787351099,63.153298259301515,63.18414306640625,63.18414306640625,1348200
2015-10-21,63.29978561401367,63.36918788088808,63.253521358126555,63.29978561401367,63.29978561401367,943500
2015-10-22,63.29978181762956,63.45400579974329,63.29978181762956,63.40774154663086,63.40774154663086,1101300
2015-10-23,63.29208542085114,63.29208542085114,63.230395817878666,63.24581527709961,63.24581527709961,1367100
2015-10-26,63.33834437817257,63.384608635006,63.31521224975586,63.31521224975586,63.31521224975586,1512200
2015-10-27,63.43087832258626,63.44629778040618,63.330631256103516,63.330631256103516,63.330631256103516,929400
2015-10-28,63.36922049910516,63.36922049910516,63.14560000880641,63.15331268310547,63.15331268310547,2617300
2015-10-29,63.076229474151134,63.076229474151134,62.89887319077069,62.929718017578125,62.929718017578125,943200
2015-10-30,62.92967513139954,63.06847381591797,62.91424978698351,63.06847381591797,63.06847381591797,1474100
2015-11-02,62.92862133412349,63.005890070902865,62.90544130261235,62.94407272338867,62.94407272338867,2939200
2015-11-03,62.89770143071571,62.92861009895442,62.78952403949305,62.83588409423828,62.83588409423828,3997100
2015-11-04,62.8899745497807,62.92861185996676,62.76634576859187,62.8745231628418,62.8745231628418,3594400
2015-11-05,62.859081437940155,62.874538723930506,62.67363527264711,62.75863265991211,62.75863265991211,1715400
2015-11-06,62.57318515003,62.60408793089204,62.45727908850223,62.51136779785156,62.51136779785156,1198700
2015-11-09,62.410890372295874,62.534525031576635,62.39543898749829,62.45725631713867,62.45725631713867,2358300
2015-11-10,62.53454214920695,62.61953952692262,62.46499616051838,62.52681350708008,62.52681350708008,1421000
2015-11-11,62.53451156616211,62.56542022432681,62.48815152652694,62.53451156616211,62.53451156616211,1303500
2015-11-12,62.61955467346818,62.63500606623269,62.54228591918945,62.54228591918945,62.54228591918945,1263900
2015-11-13,62.59640307472423,62.68140051161422,62.59640307472423,62.6582145690918,62.6582145690918,1583300
2015-11-16,62.68140051161422,62.74321200598178,62.62731176952339,62.6582145690918,62.6582145690918,949100
2015-11-17,62.61183895319602,62.77410513924316,62.55775022451365,62.727745056152344,62.727745056152344,1155900
2015-11-18,62.68909066193179,62.73545662763291,62.64273059145835,62.69681930541992,62.69681930541992,944100
2015-11-19,62.80494881637968,62.82040609156284,62.766317418868155,62.781768798828125,62.781768798828125,1085500
2015-11-20,62.835920432391646,62.835920432391646,62.74319437405182,62.766380310058594,62.766380310058594,1273800
2015-11-23,62.75094395448899,62.82821274793621,62.704583857466865,62.789581298828125,62.789581298828125,1647300
2015-11-24,62.81270217895508,62.8590622323069,62.78179351164536,62.81270217895508,62.81270217895508,1361900
2015-11-25,62.84362604668692,62.866806078969546,62.79726008689474,62.8204460144043,62.8204460144043,904600
2015-11-27,62.87451954007525,62.889970926123866,62.82815359147838,62.85133361816406,62.85133361816406,516000
2015-11-30,62.84362604668692,62.88225746874899,62.789537339618484,62.8204460144043,62.8204460144043,6285200
2015-12-01,62.84904030398561,63.065840291198484,62.82581257783518,63.058101654052734,63.058101654052734,1780200
2015-12-02,63.027143743289955,63.03488828955679,62.934226910161755,62.980682373046875,62.980682373046875,1413700
2015-12-03,62.8336131099661,62.8336131099661,62.46969598972484,62.492923736572266,62.492923736572266,2510600
2015-12-04,62.616805053915876,62.748432874403626,62.55486046520595,62.74068832397461,62.74068832397461,3815200
2015-12-07,62.76390300247707,62.9419921811054,62.74841981220325,62.84907531738281,62.84907531738281,1543300
2015-12-08,62.911018465408276,62.9265016553307,62.80261841387205,62.86456298828125,62.86456298828125,1687300
2015-12-09,62.80265658422639,62.918801254994406,62.694256466806465,62.841373443603516,62.841373443603516,2076900
2015-12-10,62.887764761690754,62.887764761690754,62.81807566741375,62.83356475830078,62.83356475830078,2004100
2015-12-11,63.00395965576172,63.04267059919574,62.926525954169605,63.00395965576172,63.00395965576172,1994400
2015-12-14,62.87230543994194,62.91876682724452,62.701966711032874,62.7097053527832,62.7097053527832,2974600
2015-12-15,62.62454462083729,62.68648921046104,62.57808913230008,62.64003372192383,62.64003372192383,1806300
2015-12-16,62.61678914219564,62.71744464275059,62.477416806695146,62.57032775878906,62.57032775878906,2332700
2015-12-17,62.65547726265614,62.73290499700326,62.63224953308775,62.70193862915039,62.70193862915039,2290500
2015-12-18,62.787167477530204,62.84911208958826,62.732967418820245,62.841373443603516,62.841373443603516,3211500
2015-12-21,62.8645576312838,62.8955299158491,62.74841304100373,62.77164077758789,62.77164077758789,3158300
2015-12-22,62.740692962209636,62.74843751321119,62.67100972528033,62.686492919921875,62.686492919921875,2348600
2015-12-23,62.60108014426228,62.69425582885742,62.57778029892196,62.69425582885742,62.69425582885742,2538600
2015-12-24,62.702013765863335,62.76413482979009,62.66318661986143,62.740840911865234,62.740840911865234,1361700
2015-12-28,62.67095323389996,62.802956051601264,62.67095323389996,62.740840911865234,62.740840911865234,1580600
2015-12-29,62.686518618427954,62.686518618427954,62.515688567093655,62.546749114990234,62.546749114990234,2586600
2015-12-30,62.531171073870986,62.6243526507939,62.48458324750429,62.58552551269531,62.58552551269531,2367200
2015-12-31,62.68649916817391,62.74861432050033,62.6166114760428,62.70979309082031,62.70979309082031,2419700
2016-01-04,62.73306156165583,62.84177043936203,62.66317389787926,62.678707122802734,62.678707122802734,2750500
2016-01-05,62.70981320177826,62.81852215845222,62.66321941735097,62.75640106201172,62.75640106201172,1513600
2016-01-06,62.9194284226669,63.03590393066406,62.88060720279479,63.03590393066406,63.03590393066406,2391100
2016-01-07,62.98935432111219,63.05146949543913,62.87287874243388,63.04370880126953,63.04370880126953,2792900
2016-01-08,63.004850924625906,63.14462036607644,62.973790390504554,63.1213264465332,63.1213264465332,1405100
2016-01-11,62.98160306719474,63.02043024429079,62.85736083984375,62.85736083984375,62.85736083984375,2146900
2016-01-12,62.958245617694025,63.15236945894923,62.896124566686886,63.02036666870117,63.02036666870117,1645300
2016-01-13,63.05144373628455,63.245567646709304,63.0203891239052,63.17568588256836,63.17568588256836,2887800
2016-01-14,63.160168142700144,63.26111639236197,63.066992434326835,63.098052978515625,63.098052978515625,4545800
2016-01-15,63.28436678978984,63.299894089107376,63.17565792200017,63.20671844482422,63.20671844482422,1773900
2016-01-19,63.20674918228661,63.20674918228661,63.074746339233116,63.12910079956055,63.12910079956055,3856700
2016-01-20,63.30767587382442,63.369796934361084,63.12908523001952,63.19896697998047,63.19896697998047,7796900
2016-01-21,63.307684678852205,63.330978598745645,63.1523879301018,63.16014862060547,63.16014862060547,3062600
2016-01-22,63.14461124846645,63.15237786192313,63.05142965955711,63.136844635009766,63.136844635009766,3004100
2016-01-25,63.20673230773934,63.230026223919104,63.12908394574336,63.136844635009766,63.136844635009766,2164700
2016-01-26,63.21450656990989,63.26109440790637,63.144618888724175,63.23003387451172,63.23003387451172,2659100
2016-01-27,63.16791280772241,63.284388326904605,63.09026443633128,63.23003387451172,63.23003387451172,1734400
2016-01-28,63.214480951910105,63.30765659014315,63.18342043110289,63.27659606933594,63.27659606933594,1487600
2016-01-29,63.48628372792357,63.5173442637136,63.40086873554884,63.462989807128906,63.462989807128906,3634300
2016-02-01,63.434958908986964,63.52055611807625,63.2871140416024,63.33380126953125,63.33380126953125,2255300
2016-02-02,63.55171585083008,63.590625852155334,63.48168497264383,63.55171585083008,63.55171585083008,2554600
